record_id,recording_taken,botanist_id,plant_id,last_watered,soil_moisture,temperature
8728,2023-05-11 12:05:18,2,34,2023-05-10 14:09:55,25.823936953007518,12.27016492733249
8729,2023-05-11 12:05:19,3,35,2023-05-10 14:23:43,25.622168639999998,11.066611946492799
8730,2023-05-11 12:05:22,2,36,2023-05-10 13:46:06,25.250192866976747,11.048662689244239
8731,2023-05-11 12:05:22,1,37,2023-05-10 14:18:23,21.970416242786072,13.372902169955061
8732,2023-05-11 12:05:23,3,38,2023-05-10 14:05:38,26.81595985767099,9.050142081557382
8733,2023-05-11 12:05:24,1,39,2023-05-10 13:45:13,24.98931168563432,11.715892631257935
8734,2023-05-11 12:05:24,1,40,2023-05-10 14:49:43,26.117830630308873,9.841035505761276
8735,2023-05-11 12:05:26,2,41,2023-05-10 13:32:40,22.62495916968541,84.03985420682467
8736,2023-05-11 12:05:26,2,42,2023-05-10 14:04:23,23.34251372823985,8.967040046612095
8737,2023-05-11 12:05:28,3,43,2023-05-10 14:12:39,27.468614576427257,13.28743094303371
8738,2023-05-11 12:05:29,3,44,2023-05-10 13:30:18,-16.158622468571437,13.325746044599272
8739,2023-05-11 12:05:29,1,45,2023-05-10 14:31:09,24.159198631835935,14.877825140888074
8740,2023-05-11 12:05:30,3,46,2023-05-10 14:02:15,22.84183576676385,9.352659271385244
8741,2023-05-11 12:05:41,1,1,2023-05-10 14:03:04,23.178052431752178,13.137222588227036
8742,2023-05-11 12:05:42,2,2,2023-05-10 13:54:32,21.387109214566934,12.0160236928264
8743,2023-05-11 12:05:44,1,3,2023-05-10 14:10:54,28.215749235668795,9.088803724996772
8744,2023-05-11 12:05:47,3,4,2023-05-10 14:50:16,26.483015487031707,9.965633994583818
8745,2023-05-11 12:05:49,1,5,2023-05-10 13:16:25,18.32577052584493,11.30891158240053
8746,2023-05-11 12:05:50,1,6,2023-05-10 14:56:18,27.935442205298017,11.160063315023983
8747,2023-05-11 12:05:51,3,7,2023-05-10 13:35:35,24.915023696014828,10.94718303130131
8748,2023-05-11 12:05:53,3,8,2023-05-10 13:23:01,18.715284572564613,11.489050520197765
8749,2023-05-11 12:05:54,2,9,2023-05-10 14:12:43,23.872647863768123,10.579221580321846
8750,2023-05-11 12:05:55,2,10,2023-05-10 13:04:57,20.0981827608486,13.933497666001024
8751,2023-05-11 12:05:58,2,11,2023-05-10 13:37:24,24.237702448501878,16.06091027726723
8752,2023-05-11 12:05:58,3,12,2023-05-10 13:13:51,19.12795267485265,12.760616428060704
8753,2023-05-11 12:05:59,3,13,2023-05-10 13:36:47,25.799471006416127,9.49066167701029
8754,2023-05-11 12:06:01,2,14,2023-05-10 14:17:54,26.164235964252114,13.096178959287876
8755,2023-05-11 12:06:02,2,15,2023-05-10 13:45:31,21.145549584313727,9.958165566941645
8756,2023-05-11 12:06:04,2,16,2023-05-10 13:50:40,-14.463631695714284,13.263650365481183
8757,2023-05-11 12:06:05,1,17,2023-05-10 14:02:40,22.982058518913675,9.743502747900461
8758,2023-05-11 12:06:06,1,18,2023-05-10 14:29:39,24.478235357281562,8.991698904843727
8759,2023-05-11 12:06:08,2,19,2023-05-10 13:24:30,23.859459589934758,13.845096226535158
8760,2023-05-11 12:06:09,1,20,2023-05-10 14:49:34,25.126491947214078,8.565040334705865
8761,2023-05-11 12:06:10,3,47,2023-05-10 14:23:59,25.801167472934466,10.991579394679052
8762,2023-05-11 12:06:11,2,21,2023-05-10 13:03:26,19.136729346978555,9.525393690006753
8763,2023-05-11 12:06:12,1,22,2023-05-10 14:44:00,23.450264342288563,13.038021277561251
8764,2023-05-11 12:06:13,2,23,2023-05-10 13:58:41,24.927388503298772,11.572239186731656
8765,2023-05-11 12:06:15,1,24,2023-05-10 14:23:18,28.079993494020243,14.135260549563549
8766,2023-05-11 12:06:15,1,26,2023-05-10 14:37:02,22.72339219380619,22.57561118887517
8767,2023-05-11 12:06:17,2,27,2023-05-10 13:11:24,22.831412075771752,10.801344822220248
8768,2023-05-11 12:06:17,1,28,2023-05-10 13:55:19,26.46525326058932,14.489388408047075
8769,2023-05-11 12:06:18,2,29,2023-05-10 13:05:43,20.350611421153843,13.338115220757539
8770,2023-05-11 12:06:18,2,30,2023-05-10 14:29:54,22.67935200994036,10.590793816819101
8771,2023-05-11 12:06:18,1,31,2023-05-10 14:05:58,23.086505492233016,13.518734972108442
8772,2023-05-11 12:06:20,2,32,2023-05-10 13:44:15,21.515266230994158,13.384890611844607
8773,2023-05-11 12:06:22,1,33,2023-05-10 13:32:46,19.82618971767029,15.017104207415297
8774,2023-05-11 12:06:23,2,34,2023-05-10 14:09:55,25.762515106202997,12.2715420080522
8775,2023-05-11 12:06:24,3,35,2023-05-10 14:23:43,25.56001706190476,11.067369698227047
8776,2023-05-11 12:06:26,2,36,2023-05-10 13:46:06,25.190117524651157,11.049478045466358
8777,2023-05-11 12:06:27,1,37,2023-05-10 14:18:23,21.906404464676612,13.3739078230971
8778,2023-05-11 12:06:27,3,38,2023-05-10 14:05:38,26.756732485212567,9.051501093250174
8779,2023-05-11 12:06:27,1,39,2023-05-10 13:45:13,24.93055168097014,11.717358994046515
8780,2023-05-11 12:06:29,1,40,2023-05-10 14:49:43,26.05512169111968,9.841841144308326
8781,2023-05-11 12:06:30,2,41,2023-05-10 13:32:40,22.56346760057197,9.540409728774847
8782,2023-05-11 12:06:31,2,42,2023-05-10 14:04:23,23.280045411992262,8.968501847055782
8783,2023-05-11 12:06:31,3,43,2023-05-10 14:12:39,27.409904130755052,13.288604859385565
8784,2023-05-11 12:06:32,3,44,2023-05-10 13:30:18,-16.249540114285708,13.326391111399413
8785,2023-05-11 12:06:33,1,45,2023-05-10 14:31:09,24.097589959960942,14.878417141600453
8786,2023-05-11 12:06:33,3,46,2023-05-10 14:02:15,22.78086806997085,9.35405981343942
8787,2023-05-11 12:05:40,1,1,2023-05-10 14:03:04,23.17823413552759,13.137204487761313
8788,2023-05-11 12:05:41,2,2,2023-05-10 13:54:32,21.388449049212596,12.016014668360501
8789,2023-05-11 12:05:42,1,3,2023-05-10 14:10:54,28.217850576888083,9.088755702191259
8790,2023-05-11 12:05:44,3,4,2023-05-10 14:50:16,26.485864142170996,9.965577678276656
8791,2023-05-11 12:05:46,1,5,2023-05-10 13:16:25,18.328066668986082,11.308877960421647
8792,2023-05-11 12:05:48,1,6,2023-05-10 14:56:18,27.937504599810794,11.160030621044378
8793,2023-05-11 12:05:49,3,7,2023-05-10 13:35:35,24.91693889712697,10.947160113521837
8794,2023-05-11 12:05:50,3,8,2023-05-10 13:23:01,18.718451136182907,11.488985082115729
8795,2023-05-11 12:05:51,2,10,2023-05-10 13:04:57,20.10201881581486,13.933458910216007
8796,2023-05-11 12:05:52,2,11,2023-05-10 13:37:24,24.243126828651683,9.437635684132887
8797,2023-05-11 12:05:53,3,12,2023-05-10 13:13:51,19.13268404223969,12.760490602661733
8798,2023-05-11 12:05:55,3,13,2023-05-10 13:36:47,25.803010083409717,28.44335923775104
8799,2023-05-11 12:05:58,2,14,2023-05-10 14:17:54,26.167080877704606,13.096105148141415
8800,2023-05-11 12:05:59,2,15,2023-05-10 13:45:31,21.148741621568618,9.958124969449518
8801,2023-05-11 12:06:01,2,16,2023-05-10 13:50:40,-14.459218867142852,13.263609006507915
8802,2023-05-11 12:06:02,1,17,2023-05-10 14:02:40,22.98513367119301,9.743444786515601
8803,2023-05-11 12:06:03,1,18,2023-05-10 14:29:39,24.481200552427183,8.991623906245442
8804,2023-05-11 12:06:05,2,19,2023-05-10 13:24:30,23.862498228331773,13.84506759565476
8805,2023-05-11 12:06:06,1,20,2023-05-10 14:49:34,25.12969132453567,8.564974978081036
8806,2023-05-11 12:06:08,3,47,2023-05-10 14:23:59,25.803208629629623,10.991545619497375
8807,2023-05-11 12:06:08,2,21,2023-05-10 13:03:26,19.139726334307994,9.525352465276058
8808,2023-05-11 12:06:09,1,22,2023-05-10 14:44:00,23.45285028059702,13.037983975768999
8809,2023-05-11 12:06:10,2,23,2023-05-10 13:58:41,24.929816844486325,11.572217133969508
8810,2023-05-11 12:06:12,1,24,2023-05-10 14:23:18,28.081932011039555,14.13523927982877
8811,2023-05-11 12:06:14,1,25,2023-05-10 14:58:20,27.479097968541467,10.737570211307094
8812,2023-05-11 12:06:14,1,26,2023-05-10 14:37:02,22.724530365634365,12.39524749522527
8813,2023-05-11 12:06:15,2,27,2023-05-10 13:11:24,22.833174560336758,10.801300917143774
8814,2023-05-11 12:06:15,1,28,2023-05-10 13:55:19,26.467067186924496,14.489363335811966
8815,2023-05-11 12:06:16,2,29,2023-05-10 13:05:43,20.35255588365385,13.33808774860095
8816,2023-05-11 12:06:16,2,30,2023-05-10 14:29:54,22.681135222664025,10.590773379054333
8817,2023-05-11 12:06:18,1,31,2023-05-10 14:05:58,23.08713979320389,13.518734972108442
8818,2023-05-11 12:06:18,2,32,2023-05-10 13:44:15,21.516730144249507,13.384859357602883
8819,2023-05-11 12:06:19,1,33,2023-05-10 13:32:46,19.828406595261598,12.88816476423777
8820,2023-05-11 12:06:21,2,34,2023-05-10 14:09:55,25.76493831296993,12.271498852326324
8821,2023-05-11 12:06:21,3,35,2023-05-10 14:23:43,25.563060688571426,11.067334088604674
8822,2023-05-11 12:06:23,2,36,2023-05-10 13:46:06,25.192884956279073,11.049439729605966
8823,2023-05-11 12:06:23,1,37,2023-05-10 14:18:23,21.90964643781095,13.373844830638669
8824,2023-05-11 12:06:25,3,38,2023-05-10 14:05:38,26.758637097042524,9.051457852861923
8825,2023-05-11 12:06:26,1,39,2023-05-10 13:45:13,24.931488207089544,11.71733529586954
8826,2023-05-11 12:06:27,1,40,2023-05-10 14:49:43,26.05787003764479,9.841815898391378
8827,2023-05-11 12:06:28,2,41,2023-05-10 13:32:40,22.56588105052431,9.540373474245083
8828,2023-05-11 12:06:29,2,42,2023-05-10 14:04:23,23.281438099613155,8.96845604028545
8829,2023-05-11 12:06:30,3,43,2023-05-10 14:12:39,27.411226054327813,13.288585888295193
8830,2023-05-11 12:06:31,3,44,2023-05-10 13:30:18,-16.248521628571424,13.326380846784366
8831,2023-05-11 12:06:33,1,45,2023-05-10 14:31:09,24.09710290625,14.878417141600453
8832,2023-05-11 12:06:34,3,46,2023-05-10 14:02:15,22.780185836734702,9.354082459411446
8833,2023-05-11 12:06:40,1,1,2023-05-10 14:03:04,23.12009490319457,13.138309446053556
8834,2023-05-11 12:06:42,2,2,2023-05-10 13:54:32,21.328219733267716,12.016574913071326
8835,2023-05-11 12:06:44,1,3,2023-05-10 14:10:54,28.161961781619652,9.090245890345958
8836,2023-05-11 12:06:46,3,4,2023-05-10 14:50:16,26.426124731988466,9.96676177513685
8837,2023-05-11 12:06:48,1,5,2023-05-10 13:16:25,18.266928862823065,11.309584875869975
8838,2023-05-11 12:06:49,1,6,2023-05-10 14:56:18,27.87934972753075,11.16104508068399
8839,2023-05-11 12:06:50,3,7,2023-05-10 13:35:35,24.860743476367006,10.947871220774239
8840,2023-05-11 12:06:51,3,8,2023-05-10 13:23:01,18.6576237554672,11.490338306949736
8841,2023-05-11 12:06:52,2,9,2023-05-10 14:12:43,23.81738855362319,10.57988486313841
8842,2023-05-11 12:06:53,2,10,2023-05-10 13:04:57,20.042068716489865,13.934069841764947
8843,2023-05-11 12:06:54,2,11,2023-05-10 13:37:24,24.185007070224728,9.438604426516433
8844,2023-05-11 12:06:54,3,12,2023-05-10 13:13:51,19.072870173870328,12.762050843177985
8845,2023-05-11 12:06:56,3,13,2023-05-10 13:36:47,25.747392471127412,9.491993700200705
8846,2023-05-11 12:06:58,2,14,2023-05-10 14:17:54,26.11058661994356,13.0976059506111
8847,2023-05-11 12:07:00,2,15,2023-05-10 13:45:31,21.08905892843137,9.958964429113324
8848,2023-05-11 12:07:01,2,16,2023-05-10 13:50:40,-14.544943507142847,13.264449934294051
8849,2023-05-11 12:07:01,1,17,2023-05-10 14:02:40,22.92753093889428,9.744603296488297
8850,2023-05-11 12:07:02,1,18,2023-05-10 14:29:39,24.423312100970875,8.99312293528608
8851,2023-05-11 12:07:04,2,19,2023-05-10 13:24:30,23.80738616775396,13.845639842451689
8852,2023-05-11 12:07:04,1,20,2023-05-10 14:49:34,25.07240819843598,8.566258744225637
8853,2023-05-11 12:07:05,2,21,2023-05-10 13:03:26,19.08462018810917,9.52614801769678
8854,2023-05-11 12:07:06,1,22,2023-05-10 14:44:00,23.396568583084587,13.038703817006569
8855,2023-05-11 12:07:06,2,23,2023-05-10 13:58:41,24.876631322337417,11.572844285495412
8856,2023-05-11 12:07:08,1,24,2023-05-10 14:23:18,28.030933988040488,14.135844152107058
8857,2023-05-11 12:07:10,1,25,2023-05-10 14:58:20,27.426008429933276,10.738271034543532
8858,2023-05-11 12:07:11,1,26,2023-05-10 14:37:02,22.66778487412587,12.395779799602408
8859,2023-05-11 12:07:11,2,27,2023-05-10 13:11:24,22.780251913938258,24.33913522773108
8860,2023-05-11 12:07:13,1,28,2023-05-10 13:55:19,26.414269143646408,14.49010220937092
8861,2023-05-11 12:07:14,2,29,2023-05-10 13:05:43,20.29682834038462,13.338897339770648
8862,2023-05-11 12:07:14,2,30,2023-05-10 14:29:54,22.6236495636183,10.59137567009875
8863,2023-05-11 12:07:15,1,31,2023-05-10 14:05:58,23.031710968932032,13.519801179907219
8864,2023-05-11 12:07:15,2,32,2023-05-10 13:44:15,21.46119734892787,13.385764250771505
8865,2023-05-11 12:07:16,1,33,2023-05-10 13:32:46,19.772493641658443,12.889543682305241
8866,2023-05-11 12:07:17,2,34,2023-05-10 14:09:55,25.711823982142846,12.272726022467856
8867,2023-05-11 12:07:18,3,35,2023-05-10 14:23:43,25.50923744952381,11.06802120028973
8868,2023-05-11 12:07:19,2,36,2023-05-10 13:46:06,25.14100014232558,11.05016587041549
8869,2023-05-11 12:07:20,1,37,2023-05-10 14:18:23,21.85349744676617,13.374756163428586
8870,2023-05-11 12:07:20,3,38,2023-05-10 14:05:38,26.70750404805915,9.05266508853893
8871,2023-05-11 12:07:21,1,39,2023-05-10 13:45:13,24.879832400186558,11.718658931563063
8872,2023-05-11 12:07:23,1,40,2023-05-10 14:49:43,26.00375458590733,9.84253374921439
8873,2023-05-11 12:07:24,2,41,2023-05-10 13:32:40,22.512543167778844,9.54140433845554
8874,2023-05-11 12:07:24,2,42,2023-05-10 14:04:23,23.228303468085116,8.969734882461555
8875,2023-05-11 12:07:25,3,43,2023-05-10 14:12:39,27.360613148250465,13.28964546000098
8876,2023-05-11 12:07:26,3,44,2023-05-10 13:30:18,-16.32662590000001,13.32695414008872
8877,2023-05-11 12:07:27,1,45,2023-05-10 14:31:09,24.044457481445306,14.878933842827516
8878,2023-05-11 12:07:27,3,46,2023-05-10 14:02:15,22.72828727599611,9.355301254423642
8879,2023-05-11 12:06:41,1,1,2023-05-10 14:03:04,23.11998611132624,13.138309446053556
8880,2023-05-11 12:06:41,2,2,2023-05-10 13:54:32,21.32885043799213,12.016565568885252
8881,2023-05-11 12:06:44,1,3,2023-05-10 14:10:54,28.161821505004554,9.090270758745246
8882,2023-05-11 12:06:46,3,4,2023-05-10 14:50:16,26.42633208453411,28.86769628394984
8883,2023-05-11 12:06:47,1,5,2023-05-10 13:16:25,18.268091523856853,11.309573272911296
8884,2023-05-11 12:06:48,1,6,2023-05-10 14:56:18,27.879975794701977,11.161028161945183
8885,2023-05-11 12:06:50,3,7,2023-05-10 13:35:35,24.86084333642262,10.947871220774239
8886,2023-05-11 12:06:50,3,8,2023-05-10 13:23:01,18.65819090954274,11.490315738875468
8887,2023-05-11 12:06:51,2,9,2023-05-10 14:12:43,23.817715590338167,10.57988486313841
8888,2023-05-11 12:06:52,2,10,2023-05-10 13:04:57,20.04302205785922,13.934059814746883
8889,2023-05-11 12:06:54,2,11,2023-05-10 13:37:24,24.185361264981267,9.438588527027868
8890,2023-05-11 12:06:55,3,12,2023-05-10 13:13:51,19.072384471512777,12.762076877660363
8891,2023-05-11 12:06:56,3,13,2023-05-10 13:36:47,25.74758799450045,9.491993700200705
8892,2023-05-11 12:06:58,2,14,2023-05-10 14:17:54,26.11043454374412,13.0976059506111
8893,2023-05-11 12:06:59,2,15,2023-05-10 13:45:31,21.089393088235283,9.958950430480977
8894,2023-05-11 12:07:01,2,16,2023-05-10 13:50:40,-14.545265839999999,13.264449934294051
8895,2023-05-11 12:07:03,1,17,2023-05-10 14:02:40,22.926272324927254,9.744623270016701
8896,2023-05-11 12:07:05,1,18,2023-05-10 14:29:39,24.42115216990291,8.993200511145686
8897,2023-05-11 12:07:06,2,19,2023-05-10 13:24:30,23.805503169617893,13.845659579296674
8898,2023-05-11 12:07:07,1,20,2023-05-10 14:49:34,25.06955364320625,8.56632630480718
8899,2023-05-11 12:07:09,3,47,2023-05-10 14:23:59,25.74500454605888,10.992593417013296
8900,2023-05-11 12:07:10,2,21,2023-05-10 13:03:26,19.07979546491228,9.526219039816734
8901,2023-05-11 12:07:11,1,22,2023-05-10 14:44:00,23.39124957114427,13.038768079439567
8902,2023-05-11 12:07:12,2,23,2023-05-10 13:58:41,24.871400329877474,11.572912670171796
8903,2023-05-11 12:07:14,1,24,2023-05-10 14:23:18,28.025254693652258,14.135910106121777
8904,2023-05-11 12:07:15,1,25,2023-05-10 14:58:20,27.42069994280267,10.738334695691744
8905,2023-05-11 12:07:16,1,26,2023-05-10 14:37:02,22.663031512487507,12.39582731765255
8906,2023-05-11 12:07:16,2,27,2023-05-10 13:11:24,22.776026725912075,10.802662877046615
8907,2023-05-11 12:07:17,1,28,2023-05-10 13:55:19,26.41017501012891,14.4901540653721
8908,2023-05-11 12:07:17,2,29,2023-05-10 13:05:43,20.29349374230769,13.338939941789636
8909,2023-05-11 12:07:18,2,30,2023-05-10 14:29:54,22.62022178031809,10.591417939972676
8910,2023-05-11 12:07:18,1,31,2023-05-10 14:05:58,23.028752067961165,13.519858253033682
8911,2023-05-11 12:07:19,2,32,2023-05-10 13:44:15,21.457662361598437,13.38582885295211
8912,2023-05-11 12:07:20,1,33,2023-05-10 13:32:46,19.768153577492598,12.889642125128354
8913,2023-05-11 12:07:21,2,34,2023-05-10 14:09:55,25.708015380639097,12.272815170066373
8914,2023-05-11 12:07:22,3,35,2023-05-10 14:23:43,25.50486026857142,11.06807025315787
8915,2023-05-11 12:07:25,2,36,2023-05-10 13:46:06,25.135744053953488,11.050245038582533
8916,2023-05-11 12:07:25,1,37,2023-05-10 14:18:23,21.848070281592044,13.374837509487849
8917,2023-05-11 12:07:26,3,38,2023-05-10 14:05:38,26.70204910628466,9.05279906231031
8918,2023-05-11 12:07:27,1,39,2023-05-10 13:45:13,24.87412567070895,11.718805821468038
8919,2023-05-11 12:07:28,1,40,2023-05-10 14:49:43,25.998530398648654,9.842598948788162
8920,2023-05-11 12:07:29,2,41,2023-05-10 13:32:40,22.507440748331746,9.541497966895317
8921,2023-05-11 12:07:30,2,42,2023-05-10 14:04:23,23.222679138297863,8.969876797276306
8922,2023-05-11 12:07:31,3,43,2023-05-10 14:12:39,27.354952697974213,13.289763040937196
8923,2023-05-11 12:07:32,3,44,2023-05-10 13:30:18,-16.335578339999998,13.327017757971703
8924,2023-05-11 12:07:34,1,45,2023-05-10 14:31:09,24.037833282226558,14.879001974841469
8925,2023-05-11 12:07:34,3,46,2023-05-10 14:02:15,22.721290257531578,9.355464950327631
8926,2023-05-11 12:07:41,1,1,2023-05-10 14:03:04,23.06181728460794,13.139472276925158
8927,2023-05-11 12:07:42,2,2,2023-05-10 13:54:32,21.269629376968496,12.017135647691536
8928,2023-05-11 12:07:43,1,3,2023-05-10 14:10:54,28.10797393630574,9.091763055789059
8929,2023-05-11 12:07:45,3,4,2023-05-10 14:50:16,26.369500651296832,9.967928037793417
8930,2023-05-11 12:07:47,1,5,2023-05-10 13:16:25,18.208334801192848,11.310281116491574
8931,2023-05-11 12:07:49,1,6,2023-05-10 14:56:18,27.823036352885524,11.162077782201523
8932,2023-05-11 12:07:49,3,7,2023-05-10 13:35:35,24.806004430027812,10.94858283759842
8933,2023-05-11 12:07:49,3,8,2023-05-10 13:23:01,18.5998051500994,11.491669151863082
8934,2023-05-11 12:07:49,2,9,2023-05-10 14:12:43,23.761514793236728,10.580582147901984
8935,2023-05-11 12:07:50,2,10,2023-05-10 13:04:57,19.986965316297002,13.934650769904147
8936,2023-05-11 12:07:51,2,11,2023-05-10 13:37:24,24.131302822097368,9.439525575197374
8937,2023-05-11 12:07:52,3,12,2023-05-10 13:13:51,19.01624876227899,12.763585190734103
8938,2023-05-11 12:07:53,3,13,2023-05-10 13:36:47,25.69514278643446,9.493369352455396
8939,2023-05-11 12:07:57,2,14,2023-05-10 14:17:54,26.054812883349015,13.099132182520389
8940,2023-05-11 12:07:58,2,15,2023-05-10 13:45:31,21.031822694117636,9.95978986185942
8941,2023-05-11 12:08:00,1,17,2023-05-10 14:02:40,22.870434523763336,9.74580099187909
8942,2023-05-11 12:08:01,1,18,2023-05-10 14:29:39,24.366586692233014,8.994672637947493
8943,2023-05-11 12:08:03,2,19,2023-05-10 13:24:30,23.752456779123946,13.846231411158533
8944,2023-05-11 12:08:04,3,47,2023-05-10 14:23:59,25.693209233618234,10.993569438337124
8945,2023-05-11 12:08:05,2,21,2023-05-10 13:03:26,19.02623330896685,9.526998785659638
8946,2023-05-11 12:08:06,1,22,2023-05-10 14:44:00,23.336911791044784,13.039486868309812
8947,2023-05-11 12:08:06,2,23,2023-05-10 13:58:41,24.820330339302544,11.573538492077612
8948,2023-05-11 12:08:08,1,24,2023-05-10 14:23:18,27.976049657773686,14.136502332080594
8949,2023-05-11 12:08:08,1,25,2023-05-10 14:58:20,27.36991510962821,10.739020462183934
8950,2023-05-11 12:08:09,1,26,2023-05-10 14:37:02,22.60952107292708,12.396339183858434
8951,2023-05-11 12:08:10,2,27,2023-05-10 13:11:24,22.7257099756782,13.765608707101283
8952,2023-05-11 12:08:11,1,28,2023-05-10 13:55:19,26.360641383057086,14.490865473544808
8953,2023-05-11 12:08:12,2,29,2023-05-10 13:05:43,20.24122009423077,13.339733640537704
8954,2023-05-11 12:08:12,2,30,2023-05-10 14:29:54,22.565882550695818,10.591997831606047
8955,2023-05-11 12:08:13,1,31,2023-05-10 14:05:58,22.97533557087378,13.520921546740524
8956,2023-05-11 12:08:14,2,32,2023-05-10 13:44:15,21.403680461013636,13.386731769017072
8957,2023-05-11 12:08:15,1,33,2023-05-10 13:32:46,19.714567070088847,12.89101800421135
8958,2023-05-11 12:08:16,2,34,2023-05-10 14:09:55,25.656937325187968,12.274038134301037
8959,2023-05-11 12:08:16,3,35,2023-05-10 14:23:43,25.453642571428574,11.068743174953104
8960,2023-05-11 12:08:17,2,36,2023-05-10 13:46:06,25.08657501953489,11.050942244878275
8961,2023-05-11 12:08:18,1,37,2023-05-10 14:18:23,21.795153357213934,13.37571370099042
8962,2023-05-11 12:08:20,3,38,2023-05-10 14:05:38,26.65210885767098,9.054024961626128
8963,2023-05-11 12:08:22,1,39,2023-05-10 13:45:13,24.823687946828358,28.036742929450693
8964,2023-05-11 12:08:22,1,40,2023-05-10 14:49:43,25.946665409266416,9.843314650766542
8965,2023-05-11 12:08:22,2,41,2023-05-10 13:32:40,22.456784712106767,9.54250641769746
8966,2023-05-11 12:08:23,2,42,2023-05-10 14:04:23,23.17147023984525,8.971150916700315
8967,2023-05-11 12:08:23,3,43,2023-05-10 14:12:39,27.306644874769802,13.29079847930506
8968,2023-05-11 12:08:25,3,44,2023-05-10 13:30:18,-16.410723121428575,13.32758891262421
8969,2023-05-11 12:08:26,1,45,2023-05-10 14:31:09,23.98707785644531,14.879516374316752
8970,2023-05-11 12:08:27,3,46,2023-05-10 14:02:15,22.67042775996113,9.356724972007381
8971,2023-05-11 12:07:41,1,1,2023-05-10 14:03:04,23.061771197483054,13.139472276925158
8972,2023-05-11 12:07:42,2,2,2023-05-10 13:54:32,21.269199623031497,12.017145311429726
8973,2023-05-11 12:07:44,1,3,2023-05-10 14:10:54,28.10718972338489,9.091788773653157
8974,2023-05-11 12:07:46,3,4,2023-05-10 14:50:16,26.368290707973102,9.967948136487491
8975,2023-05-11 12:07:48,1,5,2023-05-10 13:16:25,18.207046857852887,11.310293114873934
8976,2023-05-11 12:07:50,1,6,2023-05-10 14:56:18,27.821631770104077,11.16209528679243
8977,2023-05-11 12:07:51,3,7,2023-05-10 13:35:35,24.803692269694167,10.948607370590647
8978,2023-05-11 12:07:52,3,8,2023-05-10 13:23:01,18.596534312127233,11.491739159427816
8979,2023-05-11 12:07:53,2,9,2023-05-10 14:12:43,23.757764206763298,10.580631067790453
8980,2023-05-11 12:07:55,2,10,2023-05-10 13:04:57,19.98219491321119,13.934702608659773
8981,2023-05-11 12:07:56,2,11,2023-05-10 13:37:24,24.126499070224725,9.439607772528383
8982,2023-05-11 12:07:57,3,12,2023-05-10 13:13:51,19.011469509823186,12.763719781513654
8983,2023-05-11 12:07:59,3,13,2023-05-10 13:36:47,25.689768279560028,9.493516695029625
8984,2023-05-11 12:08:00,2,14,2023-05-10 14:17:54,26.051827595484482,13.099211123376463
8985,2023-05-11 12:08:01,2,15,2023-05-10 13:45:31,21.028999222549018,9.959833279113848
8986,2023-05-11 12:08:02,2,16,2023-05-10 13:50:40,-14.632361262857131,13.265334538734761
8987,2023-05-11 12:08:03,1,17,2023-05-10 14:02:40,22.867133687681857,9.745862938162945
8988,2023-05-11 12:08:05,1,18,2023-05-10 14:29:39,24.363089533009713,8.994752789719302
8989,2023-05-11 12:08:06,2,19,2023-05-10 13:24:30,23.749647371854607,13.846262006949894
8990,2023-05-11 12:08:07,1,20,2023-05-10 14:49:34,25.011014254154446,8.56770144547139
8991,2023-05-11 12:08:08,3,47,2023-05-10 14:23:59,25.688676094966752,10.993641578573506
8992,2023-05-11 12:08:09,2,21,2023-05-10 13:03:26,19.0215258576998,9.527072160690995
8993,2023-05-11 12:08:10,1,22,2023-05-10 14:44:00,23.33284765273632,13.039539994880679
8994,2023-05-11 12:08:11,2,23,2023-05-10 13:58:41,24.815918892554194,11.573597381620429
8995,2023-05-11 12:08:13,1,24,2023-05-10 14:23:18,27.970833262189515,14.136570466748124
8996,2023-05-11 12:08:14,1,25,2023-05-10 14:58:20,27.364336213536703,10.739099357836023
8997,2023-05-11 12:08:15,1,26,2023-05-10 14:37:02,22.604073694305683,12.396398072207504
8998,2023-05-11 12:08:16,2,27,2023-05-10 13:11:24,22.72011802806361,10.804048597400108
8999,2023-05-11 12:08:16,1,28,2023-05-10 13:55:19,26.35554280570902,14.490932413716497
9000,2023-05-11 12:08:17,2,29,2023-05-10 13:05:43,20.23603241153846,13.339806985500797
9001,2023-05-11 12:08:18,2,30,2023-05-10 14:29:54,22.560082934393634,10.592063326830736
9002,2023-05-11 12:08:19,1,31,2023-05-10 14:05:58,22.969511221359227,13.521039487124462
9003,2023-05-11 12:08:20,2,32,2023-05-10 13:44:15,21.398529643274856,13.38683191941378
9004,2023-05-11 12:08:21,1,33,2023-05-10 13:32:46,19.70806179763079,12.891170613710262
9005,2023-05-11 12:08:22,2,34,2023-05-10 14:09:55,25.65128203383459,12.274176256902626
9006,2023-05-11 12:08:22,3,35,2023-05-10 14:23:43,25.447958435238093,11.068819174615586
9007,2023-05-11 12:08:24,2,36,2023-05-10 13:46:06,25.080082680000004,11.051037616825543
9008,2023-05-11 12:08:25,1,37,2023-05-10 14:18:23,21.788508962189056,13.375831326354689
9009,2023-05-11 12:08:26,3,38,2023-05-10 14:05:38,26.646818598890945,9.054163409475796
9010,2023-05-11 12:08:27,1,39,2023-05-10 13:45:13,24.819011425373148,11.720276354463172
9011,2023-05-11 12:08:28,1,40,2023-05-10 14:49:43,25.940666987451735,9.843395477648802
